New_ID,Age,Sex,Date,Province,District,Tehsil,Latitude,Longitude,Total,Urban,Rural,Accommodation,StagnantWater,RiceLost,RiceLostAcre,PulseLost,PulseLostAcre,CottonLost,CottonLostAcre,SugarLost,SugarLostAcre,MaizeLost,MaizeLostAcre,VegetablesLost,VegetablesLostAcre,FodderLost,FodderLostAcre,FisheryLost,FisherLostAcre,HoneyLost,HoneyLostAcre,FarmLost,FarmLostAcre,FruitLost,FruitLostAcre
1572,23,Male,23092007,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1603,29,Male,26082010,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1604,30,Male,26082010,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1605,30,Male,26082010,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1573,40,Male,23092007,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1597,40,Male,25082010,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1475,45,Male,25082010,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1584,45,Male,25082010,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1599,47,Male,26082010,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1596,55,Male,25082010,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1473,56,Male,25082010,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1582,56,Male,25082010,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1469,65,Male,25082010,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1578,65,Male,25082010,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1093,14,Male,29082010,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1123,39,Male,29082010,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1034,47,Male,30082010,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1057,48,Male,29082010,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
6,40,Male,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1029,44,Male,29082010,KPK,DI Khan,Kulachi,31.9325,70.454722222222,225.80603533631,23.02141515301,202.83148726706,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1365,39,Male,28082010,KPK,Swat,Matta,34.930833333333,,372.479085727,-,372.479085727,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1336,47,Male,27082010,KPK,Swat,Matta,34.930833333333,,372.479085727,-,372.479085727,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1362,47,Male,27082010,KPK,Swat,Matta,34.930833333333,,372.479085727,-,372.479085727,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
2213,41,Male,29082010,Sindh,Sukkur,Not in list,,,,,,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
2104,62,Male,29082010,Sindh,Sukkur,Not in list,,,,,,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1664,40,Male,27082010,KPK,DI Khan,Paroa,31.555277777778,70.760555555556,,,,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1609,43,Male,27082010,KPK,DI Khan,Paroa,31.555277777778,70.760555555556,,,,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1459,21,Male,30082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1458,25,Male,30082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1457,26,Male,30082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1455,32,Male,30082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1316,35,Male,27082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1342,35,Male,27082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1460,35,Male,30082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1577,40,Male,30082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1456,42,Male,30082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1312,45,Male,25082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1338,45,Male,25082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1452,50,Male,30082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1454,65,Male,30082010,KPK,Peshawar,Peshawar,34.004166666667,71.544166666667,3108.3517926625,1466.8176816063,1641.7133873032,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1322,26,Male,26082010,KPK,Swat,Swat,,,1519.797004017,284.71876928863,1235.2245399393,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1348,26,Male,26082010,KPK,Swat,Swat,,,1519.797004017,284.71876928863,1235.2245399393,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1369,31,Male,28082010,KPK,Swat,Swat,,,1519.797004017,284.71876928863,1235.2245399393,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1211,35,Male,26082010,KPK,Swat,Swat,,,1519.797004017,284.71876928863,1235.2245399393,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1163,37,Male,26082010,KPK,Swat,Swat,,,1519.797004017,284.71876928863,1235.2245399393,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1210,40,Male,26082010,KPK,Swat,Swat,,,1519.797004017,284.71876928863,1235.2245399393,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1366,45,Male,27082010,KPK,Swat,Swat,,,1519.797004017,284.71876928863,1235.2245399393,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1367,54,Male,28082010,KPK,Swat,Swat,,,1519.797004017,284.71876928863,1235.2245399393,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1377,28,Male,30082010,KPK,Upper Dir,Wari S/D,,,335.0199298332,-,335.0199298332,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1267,35,Male,5112007,KPK,Upper Dir,Wari S/D,,,335.0199298332,-,335.0199298332,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1382,49,Male,30082010,KPK,Upper Dir,Wari S/D,,,335.0199298332,-,335.0199298332,On the site of the house (Damaged),None,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
2313,28,Male,28082010,Sindh,Jamshoro,Not in list,25.413888888889,68.273333333333,,,,Other,,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
77,30,Male,28082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,Other,A lot,None,None,None,None,None,None,76-100%,None,None,None,None,None,76-100%,None,None,None,None,None,1-25%,51-75%,None,None
629,44,Male,26082010,Punjab,Mianwali, Mianwali ,,71.543611111111,654,129,525,Other,A lot,Not Aplicable,Not applicable,51-75%,1-25%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,Not applicable,None,Not applicable
652,28,Male,24082010,Punjab,Multan, Multan Distt. ,30.189166666667,71.457777777778,1802,4060,1704,Other,A lot,76-100%,None,None,None,None,None,26-50%,26-50%,None,None,None,None,76-100%,None,None,None,None,None,None,None,1-25%,51-75%
398,40,Male,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Other,A lot,None,None,None,None,76-100%,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
400,28,Male,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Other,A lot,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
401,67,Male,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Other,A lot,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
399,25,Male,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Other,A lot,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
397,40,Male,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Other,A lot,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
713,40,Male,28082010,Punjab,Layyah,Layyah,30.960555555556,70.9425,804,143,661,Other,A lot,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1167,22,Male,27082010,KPK,Swat,Matta,34.930833333333,,372.479085727,-,372.479085727,Other,A lot,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
166,70,Male,28082010,Punjab,Rajanpur, Rojhan ,28.2375,69.939722222222,277,15,262,Other,A lot,Not Aplicable,None,None,None,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1173,66,Male,27082010,KPK,Swat,Matta,34.930833333333,,372.479085727,-,372.479085727,Other,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,"Don't know",Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,None,None,None,None,None,None,None,None,None,None,None
872,44,Male,26082010,Punjab,Muzaffargarh, Jatoi ,29.509166666667,,633,73,560,Other,A lot,51-75%,1-25%,Not applicable,Not applicable,76-100%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,26-50%,26-50%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1727,50,Male,31082010,Sindh,Kashmore,Not in list,,,,,,Other,A lot,51-75%,None,26-50%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,Not applicable,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
509,28,Male,28082010,Punjab,Mianwali, Mianwali ,,71.543611111111,654,129,525,Other,A lot,76-100%,None,51-75%,76-100%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1687,59,Male,28082010,KPK,DI Khan,Paroa,31.555277777778,70.760555555556,,,,Other,A lot,76-100%,None,76-100%,None,76-100%,None,76-100%,76-100%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1181,20,Male,28082010,KPK,Swat,Swat,,,1519.797004017,284.71876928863,1235.2245399393,Other,A lot,76-100%,None,Not applicable,Not applicable,"Don't know",Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,"Don't know",Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1710,20,Male,30082010,Sindh,Kashmore,Not in list,,,,,,Other,A lot,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
507,15,Male,28082010,Punjab,Mianwali, Mianwali ,,71.543611111111,654,129,525,Other,A lot,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1718,28,Male,30082010,Sindh,Kashmore,Not in list,,,,,,Other,A lot,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1717,35,Male,30082010,Sindh,Kashmore,Not in list,,,,,,Other,A lot,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1188,33,Male,30082010,KPK,Shangla,Alpuri,34.254444444444,72.6425,252.34149410596,-,252.34149410596,Other,A lot,None,None,None,None,None,None,None,None,51-75%,51-75%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
