AddBleach,AddWater,AgriID,AnyFishingEqupment,AnyFishorCrabPonds,AnyoneLiveingInYourDewilling,AnyOneReceivedItems,AnyOneToCultivateCrops,avoideFlooding,Barrels,Barrels1,Barrels2,Barrels3,BarrelsOther,BarrelsOther1,BarrelsOther2,BarrelsOther3,BarrelsWood,BarrelsWood1,BarrelsWood2,BarrelsWood3,Boil,BorrowCredit,BorrowingFood,Buckets,Buckets1,Buckets2,Buckets3,Buffalo,Buffalo1,Cattle,Cattle1,Cereal,Chickens,Chickens1,ChildPassedStool,ChoseFood,ChoseLess,ClayPots,ClayPots1,ClayPots2,ClayPots3,Construction,ConstructionID,CrabPonds,CrabPonds1,DarkGreen,DoesYourHouseHaveGardnnow,Donkeys,Donkeys1,donnotknow,DoyouConsider,DoyouConsider1,DoyouConsider10,DoyouConsider11,DoyouConsider12,DoyouConsider13,DoyouConsider14,DoyouConsider15,DoyouConsider16,DoyouConsider17,DoyouConsider18,DoyouConsider19,DoyouConsider2,DoyouConsider20,DoyouConsider3,DoyouConsider4,DoyouConsider5,DoyouConsider6,DoyouConsider7,DoyouConsider8,DoyouConsider9,DoYouUseNearest,DrinkingWatherInCompound,Ducks,Ducks1,DwellingIsBetter,DwellingOwnedByMem,DwellingPriorNargis,DwellingWhereHHlives,EatFewer,EatLess,EatOutSide,Egg,ExchangeItems,ExchangeWork,FaithBased,FeelSave,Fish,FishingNets,FishingNets1,FishPonds,FishPonds1,fleshMeat,FloorMaterial,FoodForWork,FoodId,GiftFromFamily,Goats,Goats1,GoodsId,GotSupport,GovernamentFood,HealthId,HHhasAnotherHouse,HotterThanBefore,HouseOption1,HouseOption2,HouseOption3,HouseOption4,HouseOption5,HowLongDoesItTake,HowLongDoesItTakeToHosp,HowManyHHShared,HowManyRooms,HowOftenMedicineAvalable,IfReducationMainReason1,IfReducationMainReason2,IfReducationMainReason24,IfReducationMainReason25,IfReducationMainReason26,IfReducationMainReason27,IfReducationMainReason3,IfReducationMainReason4,IfReducationMainReason5,IfReducationMainReason6,IfReducationMainReason7,IfReducationMainReason8,IfReducationMainReason9,IfReductionMainReason,IfReductionMainReason1,IfReductionReason,IfReductionReason1,IfReductionReason2,Inshore,Inshore1,JerryCan,JerryCan1,JerryCan2,JerryCan3,LegumesNutsSeeds,LessthanEnough,LetItStand,LiveStockNowOrHad,LocalNGO,LocalOrgWorking,MajorCosnt,MakeWaterSafe,MethodeOfWaste,MethodeOfWaste1,MethodeOfWaste2,Milk,MilkCows,MilkCows1,MonsoonPaddy,MonsoonPaddy1,MoreCrowded,NeedImprovment,NeedsID,OfficialHealthWorkerInVillage,Offshore,Offshore1,OftenHishappen,Oils,Option20,Option21,OrganMeat,Other,Other1,Other2,Other3,OtherBoats,OtherBoats1,OtherFood,OtherFruits,OtherMethod,OtherVeg,OwnProduction,Past7daysSnacks,PerennialPaddy,PerennialPaddy1,Pigs,Pigs1,Preharvist,PriorNargis,PriorNargis44,PriorNargis45,PriorNargis46,PriorNargis47,PriorNargis48,PriorNargis49,PriorNargis50,PriorNargis51,PriorNargis52,PriorNargis53,PriorNargis54,PriorNargis55,PriorNargis56,PriorNargis57,PriorNargis58,PriorNargis59,PriorNargis60,PriorNargis61,PriorNargis62,PriorNargis63,Purchases,RainySeason,ReasonToNotUseNearest,ReliefID,RepairsDewlling,ResponsibilityForFatching,RiverBoats,RiverBoats1,RoofMaterial,ShareThisFacilityWithOther,SizeOfCurrentGarden,SizeOfCurrentGarden1,SoapBarinHH,SolarDisinfection,SomeMembers,Spices,Strain,StrongestHouse,SummerPaddy,SummerPaddy1,Sweets,tblagriculture_StatisticID,tblconstruction_StatisticID,tblfood_StatisticId,tblgoods_Option1,tblgoods_Option10,tblgoods_Option11,tblgoods_Option12,tblgoods_Option13,tblgoods_Option14,tblgoods_Option15,tblgoods_Option16,tblgoods_Option17,tblgoods_Option18,tblgoods_Option19,tblgoods_Option2,tblgoods_Option3,tblgoods_Option4,tblgoods_Option5,tblgoods_Option6,tblgoods_Option7,tblgoods_Option8,tblgoods_Option9,tblgoods_StatisticID,tblhealth_StatisticID,tblNeeds_Option1,tblNeeds_Option10,tblNeeds_Option11,tblNeeds_Option12,tblNeeds_Option13,tblNeeds_Option14,tblNeeds_Option15,tblNeeds_Option16,tblNeeds_Option17,tblNeeds_Option18,tblNeeds_Option19,tblNeeds_Option2,tblNeeds_Option3,tblNeeds_Option4,tblNeeds_Option5,tblNeeds_Option6,tblNeeds_Option7,tblNeeds_Option8,tblNeeds_Option9,tblNeeds_StatisticID,tblRelief_StatisticID,tblWater_StatisticID,ThreeSourceOfIncome,ThreeSourceOfIncome1,ThreeSourceOfIncome2,TinCan,TinCan1,TinCan2,TinCan3,ToiletFacility,TypeOfDwelling,uId,UNINGO,UseWaterFilter,VitaminA,VitaminAFruit,WaitBeingSeenByDoctor,WantToReturn,WasdwellinglivedOwnedPrior,WashHandsBeforePrepFood,WaterID,WaterMainSource,WaterSource,WereThreeSourceOfIncome,WereThreeSourceOfIncome1,WereThreeSourceOfIncome2,WhatKindOfItem1,WhatKindOfItem11,WhatKindOfItem12,WhatKindOfItem2,WhatKindOfItem21,WhatKindOfItem22,WhatKindOfItem3,WhatKindOfItem31,WhatKindOfItem32,WhatKindOfItem4,WhatKindOfItem41,WhatKindOfItem42,WhatKindOfItem421,WhatKindOfItem5,WhatKindOfItem51,WhatKindOfItem52,WhatKindOfItem521,WhatKindOfItem6,WhatKindOfItem61,WhatKindOfItem62,WhatKindOfItem7,WhatWasTheSize,WhatWasTheSize1,WhenWasTheLastTime,WhiteTubers,YouCanGoInABigStorm,YouLivedBefore
1,1,5283,2,2,1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,,,9,0,0,2.00,2.00,0.00,6.00,4,2970,,,3,1,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,2,,,2,1,1,1,0,0,1,1,,,,2,4,,,,,2,2,,2922,,,,5315,0,,2919,2,1,2,2,1,1,1,5,60,3,1,1,,,,,,,,,,,,,,,,7,,,,,0.00,0.00,0.00,0.00,2,2,2,2,,1,1,1,2,,1,3,,,3.00,7.00,2,1,2901,2,,,0,7,1,1,2,2.00,0.00,0.00,60.00,,,,3,2,2,1,3,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,2,2,,2956,1,2,,,1,1,30.00,60.00,1,2,,7,1,,,,7,363,363,363,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,363,363,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,363,363,363,2,8,11,0.00,0.00,0.00,0.00,3,1,095-11,3,2,0,1,10,,,1,3029,12,13,2,8,11,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,30.00,60.00,1,1,2,
1,1,5284,2,2,2,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,3,0,0.00,0.00,0.00,0.00,,,,,7,0,15,6,0,0,2.00,2.00,0.00,150.00,10,2971,,,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,9,3,1,1,1,0,0,1,1,,,,2,7,,,,,1,2,,2923,,,,5316,0,,2920,2,1,2,2,2,1,2,10,30,1,1,,1,,,,,,1,,,,,,1,,,,,,,,0.00,0.00,0.00,0.00,1,2,1,1,,1,1,1,2,3,1,0,,,,,1,1,2902,,,,0,0,1,1,0,1.00,1.00,0.00,7.00,,,,0,2,2,,2,,,1,2,,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,2,2,8,2957,1,2,,,1,1,,,1,2,,7,1,,,,3,364,364,364,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,364,364,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,364,364,364,8,9,23,0.00,0.00,0.00,0.00,3,1,065-20,1,2,0,0,,,1,2,3030,12,13,8,9,17,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,,,4,0,2,
1,1,5313,2,2,1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,,,3,1,0,2.00,0.00,0.00,65.00,1,3002,,,0,2,,,,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,2,0,3,3,1,1,1,0,0,1,0,,,,2,3,,,,,2,2,,2952,,,,5345,0,3,2949,2,1,1,2,2,2,1,15,15,,1,2,,,,,,,4,,,,,,1,,,,,,,,0.00,0.00,0.00,0.00,2,1,,1,,1,1,1,8,2,3,0,,,,,1,1,2931,1,,,0,3,0,1,0,0.00,0.00,0.00,0.00,,,,1,,1,,2,,,0,2,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,2,,2986,1,2,,,1,1,,,1,,1,3,,,,,2,396,396,396,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,396,396,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,396,396,396,8,9,,0.00,0.00,0.00,0.00,11,2,054-09,2,,3,3,5,,,1,3059,12,13,8,9,,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,,,2,3,1,
1,1,5320,2,2,1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,3,3,9,0,0,1.00,1.00,0.00,3.00,1,3009,,,4,2,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,3,1,1,1,0,0,2,0,,,,1,7,,,,,0,2,,2959,,,,5352,0,,2956,2,1,2,2,2,1,1,10,90,,0,1,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,4,2,1,1,,1,1,1,5,,,0,,,,,1,1,2938,1,,,0,7,1,1,0,1.00,1.00,0.00,60.00,,,,1,2,4,,3,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,,2993,1,1,,,1,2,,,1,2,,7,1,,,,0,403,403,403,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,403,403,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,403,403,403,8,,,0.00,0.00,0.00,0.00,3,1,125-15,2,1,0,0,60,,,1,3066,12,13,8,,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,,,1,1,2,
1,1,5327,2,2,1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,1.00,1.00,0.00,3.00,,,,,7,,,9,0,0,2.00,2.00,0.00,8.00,1,3016,,,1,2,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,,,3,1,1,1,0,0,2,3,,,,1,7,,,,,1,6,,2966,,,,5359,0,,2963,2,1,2,2,2,1,1,10,90,2,1,1,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,5,2,1,2,,1,2,1,8,,,0,,,,,2,1,2945,1,,,0,7,1,1,0,1.00,1.00,0.00,60.00,,,,0,2,5,,2,,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,,3000,1,2,,,1,1,,,1,2,,7,1,,,,7,411,411,411,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,411,411,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,411,411,411,8,,,0.00,0.00,0.00,0.00,10,1,125-16,2,1,4,0,30,,,1,3073,12,13,8,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,1,3,2,
1,1,5328,2,2,1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,1.00,1.00,0.00,5.00,,,,,7,0,3,1,0,0,1.00,1.00,0.00,20.00,1,3017,,,5,2,,,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,2,,,3,2,2,3,0,0,2,1,,,,1,7,,,,,1,2,,2967,,,,5360,0,,2964,1,1,2,2,2,1,1,30,90,,0,1,1,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,4,2,1,1,,1,,1,8,,,0,,,,,1,1,2946,2,,,0,7,1,1,0,1.00,1.00,0.00,50.00,,,,0,2,0,,4,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,2,,3001,1,1,,,1,2,,,1,2,,7,1,1,,,0,412,412,412,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,412,412,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,412,412,412,8,,,0.00,0.00,0.00,0.00,11,1,095-16,,1,0,0,20,1,1,1,3074,12,13,8,,,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,,,1,1,2,
1,1,5329,2,2,1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,1.00,1.00,0.00,4.00,,,,,7,,,3,0,0,2.00,2.00,0.00,6.00,1,3018,,,1,2,,,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,,,3,1,1,1,0,0,2,0,,,,1,7,,,,,0,6,,2968,,,,5361,0,,2965,2,1,2,2,2,1,1,5,90,3,0,1,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,3,2,1,1,,1,1,1,8,,,0,,,,,1,1,2947,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,0,2,3,,3,,,1,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,,3002,1,2,,,1,1,,,1,2,,7,1,,,,0,413,413,413,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,413,413,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,413,413,413,8,,,0.00,0.00,0.00,0.00,10,1,125-17,2,1,0,0,60,,,1,3075,12,13,8,,,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,,,1,0,2,
1,1,5376,2,2,2,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,50,70,9,0,0,1.00,1.00,0.00,2.00,8,3069,,,2,2,,,,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,2,,,3,1,1,1,0,0,2,1,,,,1,7,,,,,0,2,,3015,,,,5408,0,,3012,2,1,2,2,2,1,1,60,90,,1,1,1,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,3,2,1,1,,1,2,1,8,,,0,,,,,2,1,2994,2,,,0,7,1,1,0,3.00,3.00,0.00,50.00,,,,1,2,3,,4,,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,2,,3049,1,1,,,6,2,,,1,2,,7,1,,,,4,465,465,465,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,465,465,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,465,465,465,8,,,0.00,0.00,0.00,0.00,11,1,095-21,2,1,0,0,30,,,1,3122,12,13,8,,,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,,,1,0,2,
1,1,5385,2,2,2,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,60,0,9,0,0,1.00,1.00,0.00,5.00,4,3078,,,3,2,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,,,3,1,1,1,0,0,2,2,,,,1,7,,,,,1,2,,3024,,,,5417,0,,3021,2,1,2,2,2,1,1,60,90,,2,1,,,,,,,,,,,,,2,,,,,,,,0.00,0.00,0.00,0.00,4,2,1,1,,1,2,1,8,,,0,,,3.00,3.00,2,1,3003,2,,,0,7,1,1,0,10.00,10.00,0.00,50.00,,,,3,2,0,1,4,,,3,4,,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,2,2,,3058,1,1,,,6,2,,,1,2,,7,1,,7.00,7.00,7,474,474,474,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,474,474,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,474,474,474,2,,,0.00,0.00,0.00,0.00,3,1,095-22,3,1,0,3,15,,,1,3131,12,13,2,,,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,,,1,1,2,
1,1,5449,1,2,1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,,,,0,0,1.00,0.00,0.00,55.00,1,3144,,,0,2,,,,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,2,,,3,1,1,1,0,0,1,0,,,,1,5,0,70,,,2,1,,3088,,,,5481,0,2,3085,2,1,2,2,2,1,1,10,15,,0,3,,,,,1,5,,,,,,,1,,,,,,,,0.00,0.00,0.00,0.00,4,2,2,1,,1,1,1,8,,,0,,,,,1,1,3067,1,,,0,3,1,1,1,0.00,0.00,0.00,0.00,0,1,,1,2,2,,2,,,1,3,,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,3,2,,3122,1,1,,,1,2,,,1,2,,1,1,,,,1,543,543,543,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,543,543,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,543,543,543,8,9,,0.00,0.00,0.00,0.00,11,1,054-18,1,1,2,0,,,,1,3195,12,13,8,9,,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,,,2,0,1,
1,1,5480,2,2,1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,,,3,0,0,1.00,1.00,0.00,50.00,1,3176,,,1,2,,,,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,2,,,3,1,1,1,0,0,1,0,,,,2,5,,,,,2,2,,3119,,,,5512,0,2,3116,2,1,2,2,2,1,1,10,20,,0,3,,,,,,,,,,,,,1,,,,,,,,0.00,0.00,0.00,0.00,5,2,1,1,,1,1,1,8,,3,0,,,,,1,1,3098,1,,,0,3,1,1,1,0.00,0.00,0.00,0.00,,,,1,2,2,,2,,,0,2,,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,,3153,1,1,,,1,2,,,1,2,,1,1,,,,2,577,577,577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,577,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,577,577,577,8,9,,0.00,0.00,0.00,0.00,11,1,054-21,1,2,3,0,5,,,1,3226,12,13,8,9,,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,,,2,2,1,
1,1,5545,2,2,1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,1.00,1.00,0.00,12.00,,,,,7,0,20,3,0,0,0.00,0.00,0.00,0.00,4,3241,,,0,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,,,1,1,1,1,0,0,2,0,,,,1,7,,,,,0,2,2,3184,,,,5577,0,,3181,2,2,1,2,2,1,1,2,90,,0,1,4,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,7,2,2,1,,0,1,1,7,,3,0,,,,,2,2,3163,,,,0,0,1,1,0,0.00,0.00,0.00,0.00,,,,0,2,5,,3,,,2,2,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,3218,1,2,,,6,,,,1,2,,3,2,,,,3,648,648,648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,648,648,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,648,648,648,8,,,0.00,0.00,0.00,0.00,12,1,064-09,3,2,0,0,30,2,1,1,3291,12,13,8,,,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,,,,1,2,
1,1,5663,1,2,2,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,0,10,9,0,0,1.00,1.00,0.00,56.00,2,3362,,,1,2,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,3,1,1,1,0,0,1,0,,,,2,5,0,1,,,1,2,,3302,,,,5695,0,,3299,2,1,2,2,2,2,2,,40,3,0,1,1,,,1,,1,1,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,2,1,1,,1,1,1,1,2,3,0,,,,,1,1,3281,1,,,0,0,1,1,0,0.00,0.00,0.00,0.00,,,,0,,0,2,2,,,1,1,,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,,2,,3336,1,2,0,1,2,1,,,1,2,,4,1,,,,2,789,789,789,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,789,789,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,789,789,789,1,,,0.00,0.00,0.00,0.00,3,1,063-06,1,2,0,0,5,,,1,3409,6,6,1,,,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,,,2,3,1,
1,1,5670,2,2,2,1,2,1,2.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,,0,1.00,0.00,0.00,2.00,,,,,7,,,9,0,0,0.00,0.00,0.00,0.00,1,3371,,,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,3,1,1,1,0,0,1,1,,3,,1,7,,,,,1,2,,3309,,,,5702,0,,3306,2,1,1,1,2,2,1,15,6,,,1,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,2,2,2,,1,1,1,5,1,1,5,,,,,1,1,3288,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,3,2,7,,2,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,,3343,1,2,,,1,,,,1,2,,7,1,,,,7,797,797,797,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,797,797,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,797,797,797,8,,,0.00,0.00,0.00,0.00,3,1,031-08,1,2,0,0,1,,,1,3416,5,9,13,,,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,,,5,1,2,
1,1,5678,1,2,1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,0,5,9,0,0,5.00,5.00,0.00,15.00,2,3380,,,2,1,,,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,1,1,1,0,0,2,1,,,,2,2,0,1,,,2,2,2,3317,3,,,5710,0,,3314,2,1,2,1,2,1,2,,40,4,0,1,1,,1,,,1,1,,,,,,1,,,,,1,0,1,0.00,0.00,0.00,0.00,2,2,1,1,,1,2,1,8,,,0,,,,,1,1,3296,1,,,0,0,1,1,0,0.00,0.00,0.00,0.00,,,,1,,5,,3,0.00,1.00,0,2,,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,,2,,3351,1,2,,,2,1,,,1,2,,0,1,,,,1,808,808,808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,808,808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,808,808,808,13,8,9,0.00,0.00,0.00,0.00,3,1,063-09,1,2,0,0,5,,,1,3424,9,9,13,13,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,3.00,3.00,2,1,1,
1,1,5678,1,2,,1,1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,0,5,9,0,0,5.00,5.00,0.00,15.00,,3381,,,2,1,,,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,,,,,0,0,2,1,,,,,2,0,1,,,2,,2,3317,3,,,5710,0,,3314,,,2,2,2,2,2,,40,4,,1,1,,1,,,1,1,,,,,,1,,,,,1,0,1,0.00,0.00,0.00,0.00,2,2,1,1,,1,,1,8,,,0,,,,,,,3296,1,,,0,0,1,1,0,0.00,0.00,0.00,0.00,,,,1,,5,,3,0.00,1.00,0,2,,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,,,,3351,,2,,,,1,,,1,2,,0,1,,,,1,808,808,808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,808,808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,808,808,808,,,,0.00,0.00,0.00,0.00,3,,063-09,1,2,0,0,5,,,1,3424,9,9,,,,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,3.00,3.00,2,1,2,
1,1,5683,1,2,,1,1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,9,10,9,0,0,3.00,3.00,0.00,10.00,1,3386,,,1,1,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,2,0,3,,1,1,1,0,0,2,0,,,,2,5,0,2,,,1,2,2,3322,,,,5715,0,,3319,,,2,2,2,2,2,,4,3,,1,1,,,1,,1,1,,,,,,1,,,3,,,,,0.00,0.00,0.00,0.00,0,2,2,1,,1,2,1,,3,,0,,,6.00,13.00,,,3301,1,,,0,0,1,1,0,0.00,0.00,0.00,0.00,,,,0,,6,,3,,,0,1,,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,,,,3356,,2,0,2,2,1,620.00,620.00,1,2,,0,1,,,,3,815,815,815,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,815,815,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,815,815,815,8,11,,0.00,0.00,0.00,0.00,3,1,063-10,1,2,0,0,5,,,1,3429,9,9,2,1,3,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,720.00,720.00,2,1,2,
